30,Journal of Public Economics,2017,152,,Are bureaucrats paid like CEOs? Performance compensation and turnover of top civil servants,Benny Geys,Tom-Reiel Heggedal,Rune J. Sa�rensen,,,,
30,Journal of Public Economics,2017,152,,Protests and trust in the state: Evidence from African countries,Marc Sangnier,Yanos Zylberberg,,,,,
30,Journal of Public Economics,2017,152,,Immobilizing corporate income shifting: Should it be safe to strip in the harbor?,Thomas A. Gresik,Dirk Schindler,Guttorm Schjelderup,,,,
30,Journal of Public Economics,2017,152,,Why not consider that being absolutely poor is worse than being only relatively poor?,Benoit Decerf,,,,,,
30,Journal of Public Economics,2017,152,,Institutional constraints and the inefficiency in public investments,Leyla D. Karakas,,,,,,
30,Journal of Public Economics,2017,152,,The effect of age-targeted tax credits on labor force participation of older workers,Lisa Laun,,,,,,
30,Journal of Public Economics,2017,152,,Local governance and the quality of local infrastructure: Evidence from village road projects in rural China,Ho Lun Wong,Yu Wang,Renfu Luo,Linxiu Zhang,Scott Rozelle,,
30,Journal of Public Economics,2017,152,,Optimal tax administration,Michael Keen,Joel Slemrod,,,,,
30,Journal of Public Economics,2017,152,,Turf wars,Helios Herrera,Ernesto Reuben,Michael M. Ting,,,,
30,Journal of Public Economics,2017,152,,The effects of test-based retention on student outcomes over time: Regression discontinuity evidence from Florida,Guido Schwerdt,Martin R. West,Marcus A. Winters,,,,
30,Journal of Public Economics,2017,151,,Editorial Board,,,,,,,
30,Journal of Public Economics,2017,151,,Introduction on Trans-Atlantic Public Economics Seminar: Personal income taxation and household behavior,Roger Gordon,Christian Keuschnigg,,,,,
30,Journal of Public Economics,2017,151,,The response of deferred executive compensation to changes in tax rates,Aspen Gorry,Kevin A. Hassett,R. Glenn Hubbard,Aparna Mathur,,,
30,Journal of Public Economics,2017,151,,The elasticity of taxable income in the presence of deduction possibilities,Philipp Doerrenberg,Andreas Peichl,Sebastian Siegloch,,,,
30,Journal of Public Economics,2017,151,,"Cross-country evidence on the relation between capital gains taxes, risk, and expected returns",Luzi Hail,Stephanie Sikes,Clare Wang,,,,
30,Journal of Public Economics,2017,151,,Do dividend taxes affect corporate investment?,Annette Alstadsa�ter,Martin Jacob,Roni Michaely,,,,
30,Journal of Public Economics,2017,151,,Does front-loading taxation increase savings? Evidence from Roth 401(k) introductions,John Beshears,James J. Choi,David Laibson,Brigitte C. Madrian,,,
30,Journal of Public Economics,2017,151,,Do Required Minimum Distribution Rules Matter? The Effect of the 2009 Holiday on Retirement Plan Distributions,Jeffrey R. Brown,James Poterba,David P. Richardson,,,,
30,Journal of Public Economics,2017,151,,"Voluntary disclosure of evaded taxes � Increasing revenue, or increasing incentives to evade?",Dominika Langenmayr,,,,,,
30,Journal of Public Economics,2017,151,,Regulatory protective measures and risky behavior: Evidence from ice ahockey,Alberto Chong,Pascual Restrepo,,,,,
30,Journal of Public Economics,2017,151,,Uncertain altruism and the provision of long term care,Helmuth Cremer,Firouz Gahvari,Pierre Pestieau,,,,
30,Journal of Public Economics,2017,151,,Special Section on TAPES 2014,,,,,,,
30,Journal of Public Economics,2017,149,,Editorial Board,,,,,,,
30,Journal of Public Economics,2017,149,,Does credit-card information reporting improve small-business tax compliance?,Joel Slemrod,Brett Collins,Jeffrey L. Hoopes,Daniel Reck,Michael Sebastiani,,
30,Journal of Public Economics,2017,149,,The effect of expanding Medicaid eligibility on Supplemental Security Income program participation,Marguerite Burns,Laura Dague,,,,,
30,Journal of Public Economics,2017,149,,Robust policies to mitigate carbon leakage,Christoph Ba�hringer,Knut Einar Rosendahl,Halvor Briseid Storra�sten,,,,
30,Journal of Public Economics,2017,149,,Insurance design in the presence of safety nets,Tse-Ling Teh,,,,,,
30,Journal of Public Economics,2017,149,,Robust mechanism design and social preferences,Felix Bierbrauer,Axel Ockenfels,Andreas Pollak,Da�sira�e Rackert,,,
30,Journal of Public Economics,2017,148,,Editorial Board,,,,,,,
30,Journal of Public Economics,2017,148,,Profit shifting of U.S. multinationals,Tim Dowd,Paul Landefeld,Anne Moore,,,,
30,Journal of Public Economics,2017,148,,The behavioralist as tax collector: Using natural field experiments to enhance tax compliance,Michael Hallsworth,John A. List,Robert D. Metcalfe,Ivo Vlaev,,,
30,Journal of Public Economics,2017,148,,"Matching donations without crowding out? Some theoretical considerations, a field, and a lab experiment",Maja Adena,Steffen Huck,,,,,
30,Journal of Public Economics,2017,148,,Why weak patents? Testing the examiner ignorance hypothesis,Zhen Lei,Brian D. Wright,,,,,
30,Journal of Public Economics,2017,148,,"Pension-spiking, free-riding, and the effects of pension reform on teachers' earnings",Maria D. Fitzpatrick,,,,,,
30,Journal of Public Economics,2017,148,,Teacher performance pay: Experimental evidence from Pakistan,Felipe Barrera-Osorio,Dhushyanth Raju,,,,,
30,Journal of Public Economics,2017,148,,The effect of price shocks on undocumented students' college attainment and acompletion,Dylan Conger,Lesley J. Turner,,,,,
30,Journal of Public Economics,2017,148,,School segregation and the identification of tipping behavior,Gregorio Caetano,Vikram Maheshri,,,,,
30,Journal of Public Economics,2017,148,,The return to labor market mobility: An evaluation of relocation assistance for the unemployed,Marco Caliendo,Steffen Kann,Robert Mahlstedt,,,,
30,Journal of Public Economics,2017,147,,Editorial Board,,,,,,,
30,Journal of Public Economics,2017,147,,Capital taxation and imperfect competition: ACE vs. CBIT,Kurt R. Brekke,Armando J. Garcia Pires,Dirk Schindler,Guttorm Schjelderup,,,
30,Journal of Public Economics,2017,147,,Local labor markets and criminal recidivism,Crystal S. Yang,,,,,,
30,Journal of Public Economics,2017,147,,Threatening thresholds? The effect of disastrous regime shifts on the non-cooperative use of environmental goods and services,Florian K. Diekert,,,,,,
30,Journal of Public Economics,2017,147,,Trade in fossil fuel deposits for preservation and strategic action,Thomas Eichner,Radiger Pethig,,,,,
30,Journal of Public Economics,2017,147,,The effect of a fiscal squeeze on tax enforcement: Evidence from a natural experiment in China,Shawn Xiaoguang Chen,,,,,,
30,Journal of Public Economics,2017,147,,Expert information and majority decisions,Kohei Kawamura,Vasileios Vlaseros,,,,,
30,Journal of Public Economics,2017,146,,Editorial Board,,,,,,,
30,Journal of Public Economics,2017,146,,"Voting, education, and the Great Gatsby Curve",Christopher Rauh,,,,,,
30,Journal of Public Economics,2017,146,,Does negative advertising affect giving behavior? Evidence from campaign contributions,Sarah Niebler,Carly Urban,,,,,
30,Journal of Public Economics,2017,146,,Bunching at the kink: Implications for spending responses to health insurance contracts,Liran Einav,Amy Finkelstein,Paul Schrimpf,,,,
30,Journal of Public Economics,2017,146,,Happy voters,Federica Liberini,Michela Redoano,Eugenio Proto,,,,
30,Journal of Public Economics,2017,146,,Redistribution and insurance with simple tax instruments,Sebastian Findeisen,Dominik Sachs,,,,,
30,Journal of Public Economics,2017,146,,The right look: Conservative politicians look better and voters reward it,Niclas Berggren,Henrik Jordahl,Panu Poutvaara,,,,
30,Journal of Public Economics,2017,146,,Potential Pareto Public Goods,Sagi Dekel,Sven Fischer,Ro�i Zultan,,,,
30,Journal of Public Economics,2017,146,,Weighting recent performance to improve college and labor market aoutcomes,George Bulman,,,,,,
30,Journal of Public Economics,2017,146,,Promotion incentives in the public sector: Evidence from Chinese schools,Naureen Karachiwalla,Albert Park,,,,,
30,Journal of Public Economics,2017,146,,Voting as a lottery,Giuseppe Attanasi,Luca Corazzini,Francesco Passarelli,,,,
30,Journal of Public Economics,2017,146,,Social insurance with competitive insurance markets and risk amisperception,Helmuth Cremer,Kerstin Roeder,,,,,
30,Journal of Public Economics,2017,145,,Editorial Board,,,,,,,
30,Journal of Public Economics,2017,145,,The market sensitivity of retirement and defined contribution pensions: Evidence from the public sector,Matthew T. Gustafson,,,,,,
30,Journal of Public Economics,2017,145,,Public procurement with unverifiable quality: The case for discriminatory competitive procedures,Gian Luigi Albano,Berardino Cesi,Alberto Iozzi,,,,
30,Journal of Public Economics,2017,145,,Gender biases in student evaluations of teaching,Anne Boring,,,,,,
30,Journal of Public Economics,2017,145,,Assessing bankruptcy reform in a model with temptation and equilibrium adefault,Makoto Nakajima,,,,,,
30,Journal of Public Economics,2017,145,,"Vehicle miles (not) traveled: Fuel economy requirements, vehicle characteristics, and household driving",Jeremy West,Mark Hoekstra,Jonathan Meer,Steven L. Puller,,,
30,Journal of Public Economics,2017,145,,Does fundraising create new giving?,Jonathan Meer,,,,,,
30,Journal of Public Economics,2017,145,,The insurance value of medical innovation,Darius Lakdawalla,Anup Malani,Julian Reif,,,,
30,Journal of Public Economics,2017,145,,"Compulsory voting, turnout, and government spending: Evidence from aAustria",Mitchell Hoffman,Gianmarco Lea�n,Mara�a Lombardi,,,,
30,Journal of Public Economics,2017,145,,The fiscal cost of weak governance: Evidence from teacher absence ain aIndia,Karthik Muralidharan,Jishnu Das,Alaka Holla,Aakash Mohpal,,,
30,Journal of Public Economics,2017,145,,Who monitors the monitor? Effect of party observers on electoral aoutcomes,Agusta�n Casas,Guillermo Da�az,Andra� Trindade,,,,
30,Journal of Public Economics,2017,145,,The tradeoff of the commons under stochastic use,Xiaoyong Cao,Jiong Gong,,,,,
30,Journal of Public Economics,2017,145,,The Optimal Deterrence of Tax Evasion: The Trade-off Between Information Reporting and Audits,Yulia (Paramonova) Kuchumova,,,,,,
30,Journal of Public Economics,2017,145,,Innovation under regulatory uncertainty: Evidence from medical technology,Ariel Dora Stern,,,,,,
30,Journal of Public Economics,2017,145,,Decentralization and political career concerns,Jiahua Che,Kim-Sau Chung,Yang K. Lu,,,,
30,Journal of Public Economics,2017,145,,Inside severance pay,Tito Boeri,Pietro Garibaldi,Espen R. Moen,,,,
30,Journal of Public Economics,2017,145,,Combining price and quantity controls under partitioned environmental aregulation,Jan Abrell,Sebastian Rausch,,,,,
30,Journal of Public Economics,2017,145,,The political economy of public income volatility: With an application to the resource curse,James A. Robinson,Ragnar Torvik,Thierry Verdier,,,,
30,Journal of Public Economics,2016,144,,Editorial Board,,,,,,,
30,Journal of Public Economics,2016,144,,Information-sensitive Leviathans,Andreas Nicklisch,Kristoffel Grechenig,Christian Tha�ni,,,,
30,Journal of Public Economics,2016,144,,Uniform price mechanisms for threshold public goods provision with complete information: An experimental investigation,Zhi Li,Christopher M. Anderson,Stephen K. Swallow,,,,
30,Journal of Public Economics,2016,144,,Physician ownership of complementary medical services,Brian K. Chen,Paul J. Gertler,Chun-Yuh Yang,,,,
30,Journal of Public Economics,2016,144,,Sin licenses revisited,Markus Haavio,Kaisa Kotakorpi,,,,,
30,Journal of Public Economics,2016,144,,Optimal tax mix with income tax non-compliance,Jason Huang,Juan Rios,,,,,
30,Journal of Public Economics,2016,144,,"Information, competition, and the quality of charities",Silvana Krasteva,Huseyin Yildirim,,,,,
30,Journal of Public Economics,2016,144,,On the implications of introducing cross-border loss-offset in the European aUnion,Zarko Y. Kalamov,Marco Runkel,,,,,
30,Journal of Public Economics,2016,144,,Corrigendum to Heckle and Chide: Results of a randomized road safety intervention in Kenya [J. Public Econ. 95 (2011) 1438 1446],James Habyarimana,William Jack,,,,,
30,Journal of Public Economics,2016,144,,Special interests and the media: Theory and an application to climate change,Jesse M. Shapiro,,,,,,
30,Journal of Public Economics,2016,144,,"Information, non-financial incentives, and student achievement: Evidence from a text messaging experiment",Roland G. Fryer Jr.,,,,,,
30,Journal of Public Economics,2016,144,,Optimal taxation when people do not maximize well-being,Aart Gerritsen,,,,,,
30,Journal of Public Economics,2016,144,,Do norms on contribution behavior affect intrinsic motivation? Field-experimental evidence from Germany,Pierre C. Boyer,Nadja Dwenger,Johannes Rincke,,,,
30,Journal of Public Economics,2016,143,,Editorial Board,,,,,,,
30,Journal of Public Economics,2016,143,,Taking the high road? Compliance with commuter tax allowances and the role of evasion spillovers,Ja�rg Paetzold,Hannes Winner,,,,,
30,Journal of Public Economics,2016,143,,Local favoritism in at-large proportional representation systems,Jon H. Fiva,Askill H. Halse,,,,,
30,Journal of Public Economics,2016,143,,Network effects and environmental externalities: Do clean technologies suffer from excess inertia?,Mads Greaker,Kristoffer Midtta�mme,,,,,
30,Journal of Public Economics,2016,143,,A model of redistribution under social identification in heterogeneous afederations,Joshua Holm,,,,,,
30,Journal of Public Economics,2016,143,,Disability benefit generosity and labor force withdrawal,Kathleen J. Mullen,Stefan Staubli,,,,,
30,Journal of Public Economics,2016,143,,Progressive taxation in a tournament economy,Jeffrey Carpenter,Peter Hans Matthews,Benjamin Tabb,,,,
30,Journal of Public Economics,2016,143,,"Homophily, group size, and the diffusion of political information in social networks: Evidence from Twitter",Yosh Halberstam,Brian Knight,,,,,
30,Journal of Public Economics,2016,143,,"Effort, luck, and voting for redistribution",Lars J. Lefgren,David P. Sims,Olga B. Stoddard,,,,
30,Journal of Public Economics,2016,143,,The Effects of DACAmentation: The Impact of Deferred Action for Childhood Arrivals on Unauthorized Immigrants,Nolan G. Pope,,,,,,
30,Journal of Public Economics,2016,143,,"Securing property rights: A dilemma experiment in Austria, Mexico, Mongolia, South Korea and the United States",T.K. Ahn,Loukas Balafoutas,Mongoljin Batsaikhan,Francisco Campos-Ortiz,Louis Putterman,Matthias Sutter,
30,Journal of Public Economics,2016,143,,Static and dynamic underinvestment: An experimental investigation,Marina Agranov,Guillaume Fra�chette,Thomas Palfrey,Emanuel Vespa,,,
30,Journal of Public Economics,2016,143,,Does medical malpractice law improve health care quality?,Michael Frakes,Anupam B. Jena,,,,,
30,Journal of Public Economics,2016,142,,Editorial Board,,,,,,,
30,Journal of Public Economics,2016,142,,"Superstitions, street traffic, and subjective well-being",Michael L. Anderson,Fangwen Lu,Yiran Zhang,Jun Yang,Ping Qin,,
30,Journal of Public Economics,2016,142,,Fiscal rules and compliance expectations   Evidence for the German debt brake,Friedrich Heinemann,Eckhard Janeba,Christoph Schra�der,Frank Streif,,,
30,Journal of Public Economics,2016,142,,Divided we reform? Evidence from US welfare policies,Andreas Bernecker,,,,,,
30,Journal of Public Economics,2016,142,,Pension reform and labor supply,Erik Herna�s,Simen Markussen,John Piggott,Knut Ra�ed,,,
30,Journal of Public Economics,2016,142,,Identification of treatment effects under imperfect matching with an application to Chinese elite schools,Hongliang Zhang,,,,,,
30,Journal of Public Economics,2016,142,,Gamma discounters are short-termist,Christian Gollier,,,,,,
30,Journal of Public Economics,2016,141,,Editorial Board,,,,,,,
30,Journal of Public Economics,2016,141,,Relational altruism and giving in social groups,Kimberley Scharf,Sarah Smith,,,,,
30,Journal of Public Economics,2016,141,,Can welfare abuse be welfare improving?,Karol Mazur,,,,,,
30,Journal of Public Economics,2016,141,,Cross-border tax evasion under a unilateral FATCA regime,Dhammika Dharmapala,,,,,,
30,Journal of Public Economics,2016,141,,The economics of faith: using an apocalyptic prophecy to elicit religious beliefs in the field,Ned Augenblick,Jesse M. Cunha,Ernesto Dal Ba�,Justin M. Rao,,,
30,Journal of Public Economics,2016,141,,Who benefits when the government pays more? Pass-through in the Medicare Advantage program,Mark Duggan,Amanda Starc,Boris Vabson,,,,
30,Journal of Public Economics,2016,141,,Cohort mortality risk or adverse selection in annuity markets?,Edmund Cannon,Ian Tonks,,,,,
30,Journal of Public Economics,2016,139,,Editorial Board,,,,,,,
30,Journal of Public Economics,2016,139,,Immigrant group size and political mobilization: Evidence from European migration to the United States,Allison Shertzer,,,,,,
30,Journal of Public Economics,2016,139,,Repatriation taxes and outbound M&amp;As,Lars P. Feld,Martin Ruf,Uwe Scheuering,Ulrich Schreiber,Johannes Voget,,
30,Journal of Public Economics,2016,139,,Limit pricing and the (in)effectiveness of the carbon tax,Saraly Andrade de Saa,Julien Daubanes,,,,,
30,Journal of Public Economics,2016,139,,Cognitive performance in competitive environments: Evidence from a natural experiment,Julio Gonzaalez-Da�az,Ignacio Palacios-Huerta,,,,,
30,Journal of Public Economics,2016,138,,Editorial Board,,,,,,,
30,Journal of Public Economics,2016,138,,Education and optimal dynamic taxation: The role of income-contingent student loans,Sebastian Findeisen,Dominik Sachs,,,,,
30,Journal of Public Economics,2016,138,,It�s not just the thought that counts: An experimental study on the hidden cost of giving,Xiaofei Pan,Erte Xiao,,,,,
30,Journal of Public Economics,2016,138,,Allowing firms to choose between separate accounting and formula apportionment taxation,Thomas A. Gresik,,,,,,
30,Journal of Public Economics,2016,138,,"Household heterogeneity, aggregation, and the distributional impacts of environmental taxes",Sebastian Rausch,Giacomo A. Schwarz,,,,,
30,Journal of Public Economics,2016,138,,Taxing multinationals in the presence of internal capital markets,Marko Koethenbuerger,Michael Stimmelmayr,,,,,
30,Journal of Public Economics,2016,137,,Editorial Board,,,,,,,
30,Journal of Public Economics,2016,137,,Dynamic aspects of family transfers,Kathleen McGarry,,,,,,
30,Journal of Public Economics,2016,137,,"Corruption, norm violation and decay in social capital",Ritwik Banerjee,,,,,,
30,Journal of Public Economics,2016,137,,The design of insurance coverage for medical products under imperfect competition,David Bardey,Helmuth Cremer,Jean-Marie Lozachmeur,,,,
30,Journal of Public Economics,2016,137,,Supply vs. demand under an affirmative action ban: Estimates from UC law schools,Danny Yagan,,,,,,
30,Journal of Public Economics,2016,137,,Do tax incentives affect charitable contributions? Evidence from public charities' reported revenues,Nicolas J. Duquette,,,,,,
30,Journal of Public Economics,2016,137,,The long-term impact of matching and rebate subsidies when public goods are impure: Field experimental evidence from the carbon offsetting market,Martin Kesternich,Andreas La�schel,Daniel Ra�mer,,,,
30,Journal of Public Economics,2016,136,,Editorial Board,,,,,,,
30,Journal of Public Economics,2016,136,,"Mr. Rossi, Mr. Hu and politics. The role of immigration in shaping natives' voting behavior",Guglielmo Barone,Alessio D'Ignazio,Guido de Blasio,Paolo Naticchioni,,,
30,Journal of Public Economics,2016,136,,Optimal income taxation when asset taxation is limited,a�rpaad a�brahaam,Sebastian Koehne,Nicola Pavoni,,,,
30,Journal of Public Economics,2016,136,,Conformism and self-selection in social networks,Vincent Boucher,,,,,,
30,Journal of Public Economics,2016,136,,The costs and benefits of balanced budget rules: Lessons from a political economy model of fiscal policy,Marina Azzimonti,Marco Battaglini,Stephen Coate,,,,
30,Journal of Public Economics,2016,136,,"Where does voucher funding go? How large-scale subsidy programs affect private-school revenue, enrollment, and prices",Daniel M. Hungerman,Kevin Rinz,,,,,
30,Journal of Public Economics,2016,135,,Editorial Board,,,,,,,
30,Journal of Public Economics,2016,135,,Crime and conspicuous consumption,Daniel Meja�a,Pascual Restrepo,,,,,
30,Journal of Public Economics,2016,135,,Optimal redistribution and monitoring of labor supply,Floris T. Zoutman,Bas Jacobs,,,,,
30,Journal of Public Economics,2016,135,,Tax policy and the financing of innovation,Luis A. Bryce Campodonico,Roberto Bonfatti,Luigi Pisano,,,,
30,Journal of Public Economics,2016,135,,"The long-run consequences of Chernobyl: Evidence on subjective well-being, mental health and welfare",Alexander M. Danzer,Natalia Danzer,,,,,
30,Journal of Public Economics,2016,135,,Do consumers recognize the value of fuel economy? Evidence from used car prices and gasoline price fluctuations,James M. Sallee,Sarah E. West,Wei Fan,,,,
30,Journal of Public Economics,2016,135,,"Higher taxes, more evasion? Evidence from border differentials in TV license fees",Melissa Berger,Gerlinde Fellner-Ra�hling,Rupert Sausgruber,Christian Traxler,,,
30,Journal of Public Economics,2016,135,,The impact of depreciation savings on investment: Evidence from the corporate Alternative Minimum Tax,Jongsang Park,,,,,,
30,Journal of Public Economics,2016,134,,Editorial Board,,,,,,,
30,Journal of Public Economics,2016,134,,The effects of induced emotions on pro-social behaviour,Michalis Drouvelis,Brit Grosskopf,,,,,
30,Journal of Public Economics,2016,134,,Tax compliance and psychic costs: Behavioral experimental evidence using a physiological marker,Uwe Dulleck,Jonas Fooken,Cameron Newton,Andrea Ristl,Markus Schaffner,Benno Torgler,
30,Journal of Public Economics,2016,134,,Income redistribution in open economies,a�ron Ta�biaas,,,,,,
30,Journal of Public Economics,2016,134,,Voting and optimal provision of a public good,Ran Shao,Lin Zhou,,,,,
30,Journal of Public Economics,2016,134,,Sending the pork home: Birth town bias in transfers to Italian municipalities,Felipe Carozzi,Luca Repetto,,,,,
30,Journal of Public Economics,2016,134,,Experiencing breast cancer at the workplace,Giulio Zanella,Ritesh Banerjee,,,,,
30,Journal of Public Economics,2016,134,,Political self-serving bias and redistribution,Bruno Deffains,Romain Espinosa,Christian Tha�ni,,,,
30,Journal of Public Economics,2016,134,,"Mass media, instrumental information, and electoral accountability",Christian Bruns,Oliver Himmler,,,,,
30,Journal of Public Economics,2016,134,,Hierarchical accountability in government,Razvan Vlaicu,Alexander Whalley,,,,,
30,Journal of Public Economics,2016,134,,"How to make the metropolitan area work? Neither big government, nor laissez-faire",Carl Gaigna�,Sta�phane Riou,Jacques-Franaois Thisse,,,,
30,Journal of Public Economics,2016,134,,Divided majority and information aggregation: Theory and experiment,Laurent Bouton,Micael Castanheira,Aniol Llorente-Saguer,,,,
30,Journal of Public Economics,2016,133,,Editorial Board,,,,,,,
30,Journal of Public Economics,2016,133,,Dynasties in professions and the role of rents and regulation: Evidence from Italian pharmacies,Sauro Mocetti,,,,,,
30,Journal of Public Economics,2016,133,,Traffic accidents and the London congestion charge,Colin P. Green,John S. Heywood,Mara�a Navarro,,,,
30,Journal of Public Economics,2016,133,,The effect of tax enforcement on tax elasticities: Evidence from charitable contributions in France,Gabrielle Fack,Camille Landais,,,,,
30,Journal of Public Economics,2016,133,,The effect of vehicle fuel economy standards on technology adoption,Thomas Klier,Joshua Linn,,,,,
30,Journal of Public Economics,2016,133,,Malapportionment and multilateral bargaining: An experiment,Emanuel I. Vespa,,,,,,
30,Journal of Public Economics,2016,133,,Teacher pay and school productivity: Exploiting wage regulation,Jack Britton,Carol Propper,,,,,
30,Journal of Public Economics,2016,133,,"Intensive and extensive margins of fertility, capital accumulation, and economic welfare",Akira Momota,,,,,,
30,Journal of Public Economics,2015,132,,Editorial Board,,,,,,,
30,Journal of Public Economics,2015,132,,Foreign aid and voting in international organizations: Evidence from the IWC,Christian Dippel,,,,,,
30,Journal of Public Economics,2015,132,,Empowering poor people through public information? Lessons from a movie in rural India,Martin Ravallion,Dominique van de Walle,Puja Dutta,Rinku Murgai,,,
30,Journal of Public Economics,2015,132,,Government versus private ownership of public goods: The role of bargaining frictions,Patrick W. Schmitz,,,,,,
30,Journal of Public Economics,2015,132,,Reexamining the consumption smoothing benefits of Unemployment Insurance,Chloe N. East,Elira Kuka,,,,,
30,Journal of Public Economics,2015,132,,Norm conformity across societies,Moti Michaeli,Daniel Spiro,,,,,
30,Journal of Public Economics,2015,132,,The unintended consequences of internet diffusion: Evidence from Malaysia,Luke Miner,,,,,,
30,Journal of Public Economics,2015,132,,Does expansion of higher education lead to trickle-down growth?,Sebastian Ba�hm,Volker Grossmann,Thomas M. Steger,,,,
30,Journal of Public Economics,2015,132,,Political accountability and sequential policymaking,Ethan Bueno de Mesquita,Dimitri Landa,,,,,
30,Journal of Public Economics,2015,131,,Editorial Board,,,,,,,
30,Journal of Public Economics,2015,131,,Professional norms and physician behavior: Homo oeconomicus or homo hippocraticus?,Iris Kesternich,Heiner Schumacher,Joachim Winter,,,,
30,Journal of Public Economics,2015,131,,The value of technology improvements in games with externalities: A fresh look at offsetting behavior,Michael Hoy,Mattias K. Polborn,,,,,
30,Journal of Public Economics,2015,131,,Income receipt and mortality � Evidence from Swedish public sector employees,Elvira Andersson,Petter Lundborg,Johan Vikstra�m,,,,
30,Journal of Public Economics,2015,131,,"Luck, choice and responsibility � An experimental study of fairness views",Johanna Mollerstrom,Bja�rn-Atle Reme,Erik a�. Sa�rensen,,,,
30,Journal of Public Economics,2015,131,,Optimal wage redistribution in the presence of adverse selection in the labor market,Spencer Bastani,Tomer Blumkin,Luca Micheletto,,,,
30,Journal of Public Economics,2015,131,,Majority choice of tax systems in single- and multi-jurisdictional economies,Stephen Calabrese,Dennis Epple,Richard Romano,,,,
30,Journal of Public Economics,2015,131,,"Keeping up with the Joneses, the Smiths and the Tanakas: On international tax coordination and social comparisons",Thomas Aronsson,Olof Johansson-Stenman,,,,,
30,Journal of Public Economics,2015,131,,More and cheaper haircuts after VAT cut? On the efficiency and incidence of service sector consumption taxes,Tuomas Kosonen,,,,,,
30,Journal of Public Economics,2015,131,,Local natural resource curse?,Lars-Erik Borge,Pernille Parmer,Ragnar Torvik,,,,
30,Journal of Public Economics,2015,131,,Optimal tax salience,Jacob Goldin,,,,,,
30,Journal of Public Economics,2015,131,,"Quantity restrictions on advertising, commercial media bias, and welfare",Anna Kerkhof,Johannes Manster,,,,,
30,Journal of Public Economics,2015,131,,Unsticking the flypaper effect in an uncertain world,Carlos A. Vegh,Guillermo Vuletin,,,,,
30,Journal of Public Economics,2015,129,,Editorial Board,,,,,,,
30,Journal of Public Economics,2015,129,,How individual preferences are aggregated in groups: An experimental study,Attila Ambrus,Ben Greiner,Parag A. Pathak,,,,
30,Journal of Public Economics,2015,129,,The hidden costs of tax evasion.: Collaborative tax evasion in markets for expert services,Loukas Balafoutas,Adrian Beck,Rudolf Kerschbamer,Matthias Sutter,,,
30,Journal of Public Economics,2015,129,,Asset accumulation and labor force participation of disability insurance applicants,Pian Shu,,,,,,
